,reviewer_name,reviewer_name_idx,hotel_id,hotel_idx,score
13811,JINGHUI,6401,12_13,323.0,7.197382926940918
13812,Ruud,7006,18_30,427.0,9.190924644470215
13813,Ruud,7006,7_9,335.0,9.016026496887207
13814,Ruud,7006,12_13,323.0,9.001460075378418
13815,Thua,7258,18_30,427.0,11.045211791992188
13816,Thua,7258,7_9,335.0,10.902779579162598
13817,Thua,7258,12_13,323.0,10.888252258300781
13818,Youngbo,7458,18_30,427.0,10.732138633728027
13819,Youngbo,7458,39_17,293.0,10.659768104553223
13820,Youngbo,7458,7_9,335.0,10.352645874023438
13821,eunbi,7575,7_9,335.0,9.439958572387695
13822,eunbi,7575,12_13,323.0,9.425570487976074
13823,eunbi,7575,18_30,427.0,9.411980628967285
13824,역사,8099,18_30,427.0,10.808807373046875
13825,역사,8099,7_9,335.0,10.533194541931152
13826,역사,8099,12_13,323.0,10.521080017089844
13827,Phu,391,18_30,427.0,10.653220176696777
13828,Phu,391,7_9,335.0,10.533411026000977
13829,Phu,391,12_13,323.0,10.528246879577637
13830,Huệ,492,18_30,427.0,11.030137062072754
13831,Huệ,492,7_9,335.0,11.020172119140625
13832,Huệ,492,12_13,323.0,11.0057954788208
13833,Minkyo,619,18_30,427.0,11.571106910705566
13834,Minkyo,619,7_9,335.0,10.969318389892578
13835,Minkyo,619,12_13,323.0,10.96533489227295
13836,MARY,1055,18_30,427.0,11.013636589050293
13837,MARY,1055,7_9,335.0,10.890679359436035
13838,MARY,1055,12_13,323.0,10.884358406066895
13839,Quí,1067,18_30,427.0,10.913982391357422
13840,Quí,1067,7_9,335.0,10.413859367370605
13841,Quí,1067,12_13,323.0,10.409534454345703
13842,Aleksandr,1205,18_30,427.0,11.520173072814941
13843,Aleksandr,1205,7_9,335.0,11.306933403015137
13844,Aleksandr,1205,12_13,323.0,11.290236473083496
13845,Hảo,1224,18_30,427.0,10.976542472839355
13846,Hảo,1224,17_29,421.0,10.685002326965332
13847,Hảo,1224,17_18,419.0,10.685002326965332
13848,Vòng,1534,17_29,421.0,10.79398250579834
13849,Vòng,1534,17_18,419.0,10.79398250579834
13850,Vòng,1534,16_29,417.0,10.79398250579834
13851,BOMI,1615,18_30,427.0,10.662029266357422
13852,BOMI,1615,7_9,335.0,10.336251258850098
13853,BOMI,1615,12_13,323.0,10.329002380371094
13854,dat,1750,4_17,260.0,9.4982328414917
13855,dat,1750,4_28,261.0,9.477153778076172
13856,dat,1750,18_30,427.0,8.905635833740234
13857,Hươngg,1986,18_30,427.0,10.200921058654785
13858,Hươngg,1986,39_17,293.0,9.816303253173828
13859,Hươngg,1986,7_9,335.0,9.807124137878418
13860,YOUNGJU,2350,18_30,427.0,10.733195304870605
13861,YOUNGJU,2350,7_9,335.0,10.47911548614502
13862,YOUNGJU,2350,12_13,323.0,10.464123725891113
13863,KIMUN,3028,18_30,427.0,10.968568801879883
13864,KIMUN,3028,7_9,335.0,10.459096908569336
13865,KIMUN,3028,12_13,323.0,10.443428039550781
13866,Pretty,3119,18_30,427.0,8.20650863647461
13867,Pretty,3119,12_13,323.0,7.988340854644775
13868,Pretty,3119,7_9,335.0,7.988199710845947
13869,suyoung,3311,18_30,427.0,10.968568801879883
13870,suyoung,3311,7_9,335.0,10.459096908569336
13871,suyoung,3311,12_13,323.0,10.443428039550781
13872,NAOKI,3807,18_30,427.0,11.210650444030762
13873,NAOKI,3807,7_9,335.0,11.013787269592285
13874,NAOKI,3807,12_13,323.0,11.007534980773926
13875,성만,4395,18_30,427.0,10.071346282958984
13876,성만,4395,26_11,435.0,9.926034927368164
13877,성만,4395,25_16,433.0,9.926034927368164
13878,Hongmin,4750,18_30,427.0,9.954931259155273
13879,Hongmin,4750,7_9,335.0,9.426135063171387
13880,Hongmin,4750,12_13,323.0,9.419065475463867
13881,Juthatip,4860,18_30,427.0,10.490644454956055
13882,Juthatip,4860,7_9,335.0,10.166019439697266
13883,Juthatip,4860,12_13,323.0,10.156159400939941
13884,Kent,4893,7_9,335.0,10.422800064086914
13885,Kent,4893,12_13,323.0,10.405550956726074
13886,Kent,4893,18_30,427.0,10.361478805541992
13887,Kirsty,4906,18_30,427.0,10.77988338470459
13888,Kirsty,4906,16_14,415.0,10.242521286010742
13889,Kirsty,4906,7_9,335.0,10.239776611328125
13890,misun,5560,12_12,121.0,9.929020881652832
13891,misun,5560,18_30,427.0,9.123941421508789
13892,misun,5560,12_13,323.0,8.872093200683594
13893,Bipin,5888,18_30,427.0,11.183701515197754
13894,Bipin,5888,7_9,335.0,11.113626480102539
13895,Bipin,5888,12_13,323.0,11.09965705871582
13896,Everett,6141,18_30,427.0,9.88510799407959
13897,Everett,6141,17_29,421.0,9.55795669555664
13898,Everett,6141,17_18,419.0,9.55795669555664
13899,JUSEOK,6442,18_30,427.0,10.643803596496582
13900,JUSEOK,6442,7_9,335.0,10.373124122619629
13901,JUSEOK,6442,12_13,323.0,10.366579055786133
13902,KEONWOO,6532,18_30,427.0,8.917709350585938
13903,KEONWOO,6532,7_9,335.0,8.687211990356445
13904,KEONWOO,6532,39_17,293.0,8.679532051086426
13905,Nirav,6873,18_30,427.0,10.628006935119629
13906,Nirav,6873,39_17,293.0,10.34674072265625
13907,Nirav,6873,7_9,335.0,10.34616756439209
13908,YEOUNG,7391,7_9,335.0,11.191366195678711
13909,YEOUNG,7391,12_13,323.0,11.184978485107422
13910,YEOUNG,7391,18_30,427.0,10.898520469665527
13911,seunghui,7857,18_30,427.0,9.585693359375
13912,seunghui,7857,7_9,335.0,9.32519245147705
13913,seunghui,7857,12_13,323.0,9.317333221435547
13914,Đăng,336,18_30,427.0,10.003342628479004
13915,Đăng,336,39_17,293.0,9.904709815979004
13916,Đăng,336,5_1,253.0,9.873193740844727
13917,Dan,433,7_9,335.0,9.937128067016602
13918,Dan,433,12_13,323.0,9.913802146911621
13919,Dan,433,23_5,199.0,9.893472671508789
13920,tu,668,18_30,427.0,11.6045560836792
13921,tu,668,7_9,335.0,11.309945106506348
13922,tu,668,12_13,323.0,11.293569564819336
13923,JunKyu,697,18_30,427.0,10.829865455627441
13924,JunKyu,697,7_9,335.0,10.272933006286621
13925,JunKyu,697,12_13,323.0,10.271281242370605
13926,Yan,865,18_30,427.0,11.223210334777832
13927,Yan,865,7_9,335.0,11.167309761047363
13928,Yan,865,12_13,323.0,11.155905723571777
13929,Robyn,1366,7_9,335.0,10.421388626098633
13930,Robyn,1366,12_13,323.0,10.412175178527832
13931,Robyn,1366,18_30,427.0,10.406944274902344
13932,연경,1401,18_30,427.0,11.407052040100098
13933,연경,1401,7_9,335.0,11.14055347442627
13934,연경,1401,12_13,323.0,11.133113861083984
13935,HaNa,1440,18_30,427.0,11.288911819458008
13936,HaNa,1440,7_9,335.0,11.046472549438477
13937,HaNa,1440,12_13,323.0,11.036675453186035
13938,Piyush,1503,18_30,427.0,10.442885398864746
13939,Piyush,1503,7_9,335.0,10.03858757019043
13940,Piyush,1503,12_13,323.0,10.021037101745605
13941,Costas,1631,18_30,427.0,11.115364074707031
13942,Costas,1631,7_9,335.0,10.714821815490723
13943,Costas,1631,12_13,323.0,10.708829879760742
13944,Nhai,1692,18_30,427.0,11.657461166381836
13945,Nhai,1692,7_9,335.0,11.13461971282959
13946,Nhai,1692,12_13,323.0,11.123566627502441
13947,HON,1939,18_30,427.0,10.755520820617676
13948,HON,1939,12_13,323.0,10.39260482788086
13949,HON,1939,7_9,335.0,10.389979362487793
13950,namyi,2493,18_30,427.0,10.625958442687988
13951,namyi,2493,39_17,293.0,10.225318908691406
13952,namyi,2493,7_9,335.0,10.215754508972168
13953,Jin-young,2702,18_30,427.0,11.004119873046875
13954,Jin-young,2702,7_9,335.0,10.559677124023438
13955,Jin-young,2702,12_13,323.0,10.553731918334961
13956,Ratti,2753,18_30,427.0,11.002640724182129
13957,Ratti,2753,7_9,335.0,10.686256408691406
13958,Ratti,2753,12_13,323.0,10.672897338867188
13959,kunyou,2836,18_30,427.0,9.243460655212402
13960,kunyou,2836,7_9,335.0,8.870128631591797
13961,kunyou,2836,12_13,323.0,8.865134239196777
13962,hyeyeon,3258,18_30,427.0,10.195938110351562
13963,hyeyeon,3258,7_9,335.0,9.952242851257324
13964,hyeyeon,3258,12_13,323.0,9.934016227722168
13965,태응,3357,18_30,427.0,10.734884262084961
13966,태응,3357,12_13,323.0,10.589569091796875
13967,태응,3357,7_9,335.0,10.58873176574707
13968,Colleen,3449,18_30,427.0,8.380853652954102
13969,Colleen,3449,17_29,421.0,8.103483200073242
13970,Colleen,3449,17_18,419.0,8.103483200073242
13971,JINEOK,3630,7_9,335.0,10.191900253295898
13972,JINEOK,3630,12_13,323.0,10.181112289428711
13973,JINEOK,3630,18_30,427.0,10.046272277832031
13974,KE,3682,18_30,427.0,11.115364074707031
13975,KE,3682,7_9,335.0,10.714821815490723
13976,KE,3682,12_13,323.0,10.708829879760742
13977,laura,4238,18_30,427.0,10.890969276428223
13978,laura,4238,7_9,335.0,10.535652160644531
13979,laura,4238,12_13,323.0,10.532878875732422
13980,효정,4456,18_30,427.0,10.630645751953125
13981,효정,4456,7_9,335.0,10.25088882446289
13982,효정,4456,12_13,323.0,10.235603332519531
13983,Conrad,4587,18_30,427.0,10.955656051635742
13984,Conrad,4587,7_9,335.0,10.759242057800293
13985,Conrad,4587,12_13,323.0,10.755098342895508
13986,Jinwoo,4843,18_30,427.0,10.201205253601074
13987,Jinwoo,4843,7_9,335.0,10.154810905456543
13988,Jinwoo,4843,12_13,323.0,10.136249542236328
13989,KIHOON,4872,18_30,427.0,9.933218955993652
13990,KIHOON,4872,7_9,335.0,9.70877742767334
13991,KIHOON,4872,12_13,323.0,9.693526268005371
13992,KYUNGDOO,4878,18_30,427.0,9.3251314163208
13993,KYUNGDOO,4878,7_9,335.0,9.079122543334961
13994,KYUNGDOO,4878,12_13,323.0,9.07805061340332
13995,Lysa,4958,18_30,427.0,11.152685165405273
13996,Lysa,4958,7_9,335.0,10.976630210876465
13997,Lysa,4958,12_13,323.0,10.964255332946777
13998,lency,5541,18_30,427.0,10.693291664123535
13999,lency,5541,7_9,335.0,10.438155174255371
14000,lency,5541,12_13,323.0,10.423101425170898
14001,won,5645,18_30,427.0,11.955458641052246
14002,won,5645,7_9,335.0,11.62641716003418
14003,won,5645,12_13,323.0,11.616765975952148
14004,Chinhchinh,5986,18_30,427.0,10.394536972045898
14005,Chinhchinh,5986,7_9,335.0,10.21379566192627
14006,Chinhchinh,5986,12_13,323.0,10.19959831237793
14007,Florevic,6159,7_9,335.0,10.214366912841797
14008,Florevic,6159,12_13,323.0,10.208800315856934
14009,Florevic,6159,18_30,427.0,10.173714637756348
14010,Gim,6197,7_9,335.0,10.872187614440918
14011,Gim,6197,12_13,323.0,10.855801582336426
14012,Gim,6197,18_30,427.0,10.647283554077148
14013,KATSUMI,6529,18_30,427.0,10.94157886505127
14014,KATSUMI,6529,7_9,335.0,10.733366966247559
14015,KATSUMI,6529,12_13,323.0,10.716025352478027
14016,MinGyo,6781,18_30,427.0,9.847335815429688
14017,MinGyo,6781,7_9,335.0,9.652358055114746
14018,MinGyo,6781,12_13,323.0,9.640686988830566
14019,jang,7676,18_30,427.0,8.836431503295898
14020,jang,7676,7_9,335.0,8.42428970336914
14021,jang,7676,12_13,323.0,8.419515609741211
14022,Tuấn,63,18_30,427.0,11.302309036254883
14023,Tuấn,63,27_26,437.0,10.731103897094727
14024,Tuấn,63,26_22,382.0,10.731103897094727
14025,Son,111,18_30,427.0,11.492403984069824
14026,Son,111,7_9,335.0,11.016894340515137
14027,Son,111,12_13,323.0,11.010523796081543
14028,Irene,411,18_30,427.0,11.270978927612305
14029,Irene,411,17_29,421.0,10.483098983764648
14030,Irene,411,17_18,419.0,10.483098983764648
14031,võ,633,18_30,427.0,10.034931182861328
14032,võ,633,16_14,415.0,9.614611625671387
14033,võ,633,7_9,335.0,9.586978912353516
14034,changho,731,18_30,427.0,9.475118637084961
14035,changho,731,7_9,335.0,8.987841606140137
14036,changho,731,12_13,323.0,8.986398696899414
14037,선영,832,18_30,427.0,11.072548866271973
14038,선영,832,7_9,335.0,10.99620532989502
14039,선영,832,12_13,323.0,10.985050201416016
14040,cao,999,18_30,427.0,11.11388874053955
14041,cao,999,7_9,335.0,10.47032642364502
14042,cao,999,12_13,323.0,10.461448669433594
14043,OH,1064,18_30,427.0,10.682939529418945
14044,OH,1064,7_9,335.0,10.658053398132324
14045,OH,1064,12_13,323.0,10.643792152404785
14046,loc,1108,18_30,427.0,11.01339340209961
14047,loc,1108,7_9,335.0,10.891645431518555
14048,loc,1108,12_13,323.0,10.885391235351562
14049,tuan,1117,18_30,427.0,9.825986862182617
14050,tuan,1117,1_17,93.0,9.773377418518066
14051,tuan,1117,7_9,335.0,9.727825164794922
14052,AHN,1203,18_30,427.0,10.778303146362305
14053,AHN,1203,7_9,335.0,10.520712852478027
14054,AHN,1203,12_13,323.0,10.513957023620605
14055,thái,1779,18_30,427.0,11.143935203552246
14056,thái,1779,7_9,335.0,10.832417488098145
14057,thái,1779,12_13,323.0,10.82414722442627
14058,Janan,2021,18_30,427.0,11.036748886108398
14059,Janan,2021,7_9,335.0,10.859041213989258
14060,Janan,2021,12_13,323.0,10.847758293151855
14061,Shahab,2243,18_30,427.0,11.070578575134277
14062,Shahab,2243,7_9,335.0,10.680075645446777
14063,Shahab,2243,12_13,323.0,10.6641845703125
14064,Lian,2719,18_30,427.0,10.127313613891602
14065,Lian,2719,7_9,335.0,10.031494140625
14066,Lian,2719,12_13,323.0,10.027318954467773
14067,Keh,3035,18_30,427.0,8.99733829498291
14068,Keh,3035,7_9,335.0,8.90579891204834
14069,Keh,3035,12_13,323.0,8.891691207885742
14070,Nal,3092,18_30,427.0,8.336112022399902
14071,Nal,3092,7_9,335.0,7.948914051055908
14072,Nal,3092,12_13,323.0,7.937005996704102
14073,Rins,3131,7_9,335.0,10.649218559265137
14074,Rins,3131,12_13,323.0,10.626368522644043
14075,Rins,3131,18_30,427.0,10.586721420288086
14076,Rune,3898,18_30,427.0,11.210650444030762
14077,Rune,3898,7_9,335.0,11.013787269592285
14078,Rune,3898,12_13,323.0,11.007534980773926
14079,SOC,3919,18_30,427.0,11.000916481018066
14080,SOC,3919,7_9,335.0,10.642419815063477
14081,SOC,3919,12_13,323.0,10.633143424987793
14082,Yuh,4124,18_30,427.0,9.924471855163574
14083,Yuh,4124,39_17,293.0,9.818848609924316
14084,Yuh,4124,7_9,335.0,9.577346801757812
14085,minaee,4252,18_30,427.0,8.594688415527344
14086,minaee,4252,7_9,335.0,8.534833908081055
14087,minaee,4252,12_13,323.0,8.520803451538086
14088,필우,4445,18_30,427.0,9.393406867980957
14089,필우,4445,7_9,335.0,9.249070167541504
14090,필우,4445,12_13,323.0,9.24551773071289
14091,CHEOK,4543,18_30,427.0,7.743973731994629
14092,CHEOK,4543,12_13,323.0,7.482676029205322
14093,CHEOK,4543,7_9,335.0,7.480783462524414
14094,Daphne,4615,18_30,427.0,9.151650428771973
14095,Daphne,4615,7_9,335.0,8.892538070678711
14096,Daphne,4615,12_13,323.0,8.890071868896484
14097,GIL,4683,2_19,240.0,9.957079887390137
14098,GIL,4683,39_17,293.0,9.68953800201416
14099,GIL,4683,7_9,335.0,9.425756454467773
14100,Haeni,4729,18_30,427.0,8.698641777038574
14101,Haeni,4729,12_13,323.0,8.477933883666992
14102,Haeni,4729,7_9,335.0,8.477913856506348
14103,Lawrie,4932,18_30,427.0,9.939170837402344
14104,Lawrie,4932,16_14,415.0,9.768638610839844
14105,Lawrie,4932,7_9,335.0,9.751348495483398
14106,Luyến,4952,18_30,427.0,10.741576194763184
14107,Luyến,4952,7_9,335.0,10.5414457321167
14108,Luyến,4952,12_13,323.0,10.536707878112793
14109,Mukhammed,5033,18_30,427.0,11.152685165405273
14110,Mukhammed,5033,7_9,335.0,10.976630210876465
14111,Mukhammed,5033,12_13,323.0,10.964255332946777
14112,Or,5075,18_30,427.0,10.955656051635742
14113,Or,5075,7_9,335.0,10.759242057800293
14114,Or,5075,12_13,323.0,10.755098342895508
14115,Pey,5087,18_30,427.0,7.225855350494385
14116,Pey,5087,7_9,335.0,7.192991733551025
14117,Pey,5087,12_13,323.0,7.179844856262207
14118,SUKWON,5165,36_13,208.0,9.979164123535156
14119,SUKWON,5165,18_30,427.0,9.87183666229248
14120,SUKWON,5165,7_9,335.0,9.813404083251953
14121,Tuổi,5298,18_30,427.0,11.000916481018066
14122,Tuổi,5298,7_9,335.0,10.642419815063477
14123,Tuổi,5298,12_13,323.0,10.633143424987793
14124,Vadimas,5316,18_30,427.0,10.77988338470459
14125,Vadimas,5316,16_14,415.0,10.242521286010742
14126,Vadimas,5316,7_9,335.0,10.239776611328125
14127,Bob,5892,18_30,427.0,9.581191062927246
14128,Bob,5892,16_14,415.0,9.057299613952637
14129,Bob,5892,17_29,421.0,9.027166366577148
14130,INYOUNG,6356,18_30,427.0,10.51040267944336
14131,INYOUNG,6356,16_14,415.0,10.34294605255127
14132,INYOUNG,6356,16_15,248.0,10.241477012634277
14133,Kazuro,6576,18_30,427.0,9.881314277648926
14134,Kazuro,6576,17_29,421.0,9.226700782775879
14135,Kazuro,6576,17_18,419.0,9.226700782775879
14136,YURI,7421,39_17,293.0,9.144449234008789
14137,YURI,7421,18_30,427.0,9.037094116210938
14138,YURI,7421,7_9,335.0,8.776914596557617
14139,Yakov,7423,18_30,427.0,10.87073802947998
14140,Yakov,7423,7_9,335.0,10.229841232299805
14141,Yakov,7423,12_13,323.0,10.218363761901855
14142,Yuliia,7469,18_30,427.0,10.628006935119629
14143,Yuliia,7469,39_17,293.0,10.34674072265625
14144,Yuliia,7469,7_9,335.0,10.34616756439209
14145,Zuoxin,7497,18_30,427.0,10.243382453918457
14146,Zuoxin,7497,27_26,437.0,10.02330493927002
14147,Zuoxin,7497,26_22,382.0,10.02330493927002
14148,roberto,7833,18_30,427.0,10.730083465576172
14149,roberto,7833,17_29,421.0,10.202033042907715
14150,roberto,7833,17_18,419.0,10.202033042907715
14151,경표,8032,18_30,427.0,8.631303787231445
14152,경표,8032,7_9,335.0,8.406754493713379
14153,경표,8032,12_13,323.0,8.399359703063965
14154,정영석,8134,18_30,427.0,8.878543853759766
14155,정영석,8134,7_9,335.0,8.86678695678711
14156,정영석,8134,12_13,323.0,8.851251602172852
14157,혜성,8183,18_30,427.0,10.025189399719238
14158,혜성,8183,16_14,415.0,9.954902648925781
14159,혜성,8183,16_15,248.0,9.857295036315918
14160,Huong,48,18_30,427.0,11.263569831848145
14161,Huong,48,16_14,415.0,10.4320707321167
14162,Huong,48,16_15,248.0,10.36803913116455
14163,Manh,157,39_17,293.0,11.27118968963623
14164,Manh,157,18_30,427.0,10.654081344604492
14165,Manh,157,27_26,437.0,10.114302635192871
14166,HOANG,273,18_30,427.0,10.900680541992188
14167,HOANG,273,7_9,335.0,10.510149002075195
14168,HOANG,273,12_13,323.0,10.500872611999512
14169,Tuyền,415,39_17,293.0,11.205076217651367
14170,Tuyền,415,7_9,335.0,10.960874557495117
14171,Tuyền,415,12_13,323.0,10.9370756149292
14172,PHẠM,498,7_9,335.0,11.216024398803711
14173,PHẠM,498,12_13,323.0,11.211522102355957
14174,PHẠM,498,18_30,427.0,10.969661712646484
14175,MINA,586,18_30,427.0,11.153170585632324
14176,MINA,586,7_9,335.0,10.690673828125
14177,MINA,586,12_13,323.0,10.68018913269043
14178,DON,640,18_30,427.0,10.217647552490234
14179,DON,640,7_9,335.0,9.96263313293457
14180,DON,640,12_13,323.0,9.948264122009277
14181,ngan,869,18_30,427.0,11.264102935791016
14182,ngan,869,39_17,293.0,11.043428421020508
14183,ngan,869,7_9,335.0,10.891080856323242
14184,EUNJI,890,16_14,415.0,10.473349571228027
14185,EUNJI,890,16_15,248.0,10.360549926757812
14186,EUNJI,890,7_9,335.0,10.35827350616455
14187,HAI,1136,26_11,435.0,10.922383308410645
14188,HAI,1136,25_16,433.0,10.922383308410645
14189,HAI,1136,10_20,399.0,10.922383308410645
14190,ly,1394,18_30,427.0,10.347532272338867
14191,ly,1394,2_5,122.0,9.860513687133789
14192,ly,1394,7_9,335.0,9.849396705627441
14193,Leow,1473,18_30,427.0,10.391461372375488
14194,Leow,1473,7_9,335.0,9.880304336547852
14195,Leow,1473,12_13,323.0,9.870532989501953
14196,Ji-yong,2036,18_30,427.0,11.113587379455566
14197,Ji-yong,2036,7_9,335.0,10.619555473327637
14198,Ji-yong,2036,12_13,323.0,10.616585731506348
14199,TOSHINORI,2274,18_30,427.0,9.29928970336914
14200,TOSHINORI,2274,7_9,335.0,8.971123695373535
14201,TOSHINORI,2274,12_13,323.0,8.957792282104492
14202,Arthur,2894,18_30,427.0,11.80901050567627
14203,Arthur,2894,39_17,293.0,11.52944278717041
14204,Arthur,2894,7_9,335.0,11.104525566101074
14205,Soon,3175,18_30,427.0,9.232157707214355
14206,Soon,3175,7_9,335.0,9.052632331848145
14207,Soon,3175,12_13,323.0,9.049273490905762
14208,minkyu,3285,18_30,427.0,10.820581436157227
14209,minkyu,3285,7_9,335.0,10.245798110961914
14210,minkyu,3285,12_13,323.0,10.238117218017578
14211,Georgette,3527,18_30,427.0,11.210650444030762
14212,Georgette,3527,7_9,335.0,11.013787269592285
14213,Georgette,3527,12_13,323.0,11.007534980773926
14214,KYUNG,3695,18_30,427.0,9.979413986206055
14215,KYUNG,3695,12_12,121.0,9.944930076599121
14216,KYUNG,3695,7_9,335.0,9.729894638061523
14217,Rosa,3896,18_30,427.0,10.949869155883789
14218,Rosa,3896,7_9,335.0,10.806307792663574
14219,Rosa,3896,12_13,323.0,10.786903381347656
14220,Yiseul,4110,18_30,427.0,9.476911544799805
14221,Yiseul,4110,1_7,129.0,8.981059074401855
14222,Yiseul,4110,7_9,335.0,8.936758995056152
14223,punnapa,4269,7_9,335.0,10.903188705444336
14224,punnapa,4269,12_13,323.0,10.889517784118652
14225,punnapa,4269,11_27,175.0,9.983410835266113
14226,성주,4397,18_30,427.0,11.166513442993164
14227,성주,4397,7_9,335.0,10.980314254760742
14228,성주,4397,12_13,323.0,10.958382606506348
14229,주빈,4427,18_30,427.0,11.166513442993164
14230,주빈,4427,7_9,335.0,10.980314254760742
14231,주빈,4427,12_13,323.0,10.958382606506348
14232,한나,4446,18_30,427.0,10.18256664276123
14233,한나,4446,7_9,335.0,9.941069602966309
14234,한나,4446,12_13,323.0,9.932164192199707
14235,mong,5563,18_30,427.0,10.447230339050293
14236,mong,5563,7_9,335.0,10.139371871948242
14237,mong,5563,12_13,323.0,10.12912368774414
14238,thai,5625,18_30,427.0,10.128403663635254
14239,thai,5625,19_6,106.0,9.952773094177246
14240,thai,5625,7_9,335.0,9.887081146240234
14241,younguk,5660,18_30,427.0,9.954931259155273
14242,younguk,5660,7_9,335.0,9.426135063171387
14243,younguk,5660,12_13,323.0,9.419065475463867
14244,Matilde,6754,18_30,427.0,9.540070533752441
14245,Matilde,6754,39_17,293.0,9.312230110168457
14246,Matilde,6754,7_9,335.0,9.034377098083496
14247,Poon,6944,39_17,293.0,10.015348434448242
14248,Poon,6944,18_30,427.0,9.897769927978516
14249,Poon,6944,7_9,335.0,9.612811088562012
14250,QINGPENG,6957,18_30,427.0,8.21223258972168
14251,QINGPENG,6957,7_9,335.0,8.074189186096191
14252,QINGPENG,6957,12_13,323.0,8.061614036560059
14253,baophuong,7515,18_30,427.0,10.31191349029541
14254,baophuong,7515,7_9,335.0,10.11978816986084
14255,baophuong,7515,12_13,323.0,10.115242958068848
14256,kee,7729,18_30,427.0,10.624104499816895
14257,kee,7729,7_9,335.0,10.177411079406738
14258,kee,7729,12_13,323.0,10.160893440246582
14259,noboru,7812,18_30,427.0,9.190924644470215
14260,noboru,7812,7_9,335.0,9.016026496887207
14261,noboru,7812,12_13,323.0,9.001460075378418
14262,Thu,22,39_17,293.0,11.099967956542969
14263,Thu,22,18_30,427.0,10.998154640197754
14264,Thu,22,26_11,435.0,10.70942497253418
14265,Jacques,613,18_30,427.0,11.319100379943848
14266,Jacques,613,7_9,335.0,10.964194297790527
14267,Jacques,613,39_17,293.0,10.956368446350098
14268,Jonathan,807,26_11,435.0,10.051312446594238
14269,Jonathan,807,25_16,433.0,10.051312446594238
14270,Jonathan,807,10_20,399.0,10.051312446594238
14271,Daryl,836,18_30,427.0,11.530349731445312
14272,Daryl,836,7_9,335.0,11.185595512390137
14273,Daryl,836,12_13,323.0,11.18067741394043
14274,Lydia,900,18_30,427.0,11.352670669555664
14275,Lydia,900,7_9,335.0,11.304624557495117
14276,Lydia,900,12_13,323.0,11.286988258361816
14277,CANH,1019,18_30,427.0,9.615154266357422
14278,CANH,1019,7_9,335.0,9.38753890991211
14279,CANH,1019,12_13,323.0,9.374110221862793
14280,Ynhu,1274,18_30,427.0,11.10388469696045
14281,Ynhu,1274,7_9,335.0,10.720697402954102
14282,Ynhu,1274,12_13,323.0,10.715466499328613
14283,Darina,1636,18_30,427.0,11.055127143859863
14284,Darina,1636,7_9,335.0,10.731337547302246
14285,Darina,1636,12_13,323.0,10.719910621643066
14286,JAEHYEOP,1998,18_30,427.0,10.625284194946289
14287,JAEHYEOP,1998,7_9,335.0,10.37328815460205
14288,JAEHYEOP,1998,12_13,323.0,10.363999366760254
14289,Liza,2091,18_30,427.0,9.77588176727295
14290,Liza,2091,39_17,293.0,9.407291412353516
14291,Liza,2091,7_9,335.0,9.398492813110352
14292,Nhừm,2145,18_30,427.0,10.659737586975098
14293,Nhừm,2145,7_9,335.0,10.078727722167969
14294,Nhừm,2145,12_13,323.0,10.065380096435547
14295,JUNGWOO,2695,18_30,427.0,11.004119873046875
14296,JUNGWOO,2695,7_9,335.0,10.559677124023438
14297,JUNGWOO,2695,12_13,323.0,10.553731918334961
14298,SOLEDAD,3148,7_9,335.0,7.62308406829834
14299,SOLEDAD,3148,12_13,323.0,7.614005088806152
14300,SOLEDAD,3148,18_30,427.0,7.612705230712891
14301,jing,3266,18_30,427.0,10.625285148620605
14302,jing,3266,7_9,335.0,10.37328815460205
14303,jing,3266,12_13,323.0,10.363999366760254
14304,Elliot,3493,18_30,427.0,9.781518936157227
14305,Elliot,3493,7_9,335.0,9.429043769836426
14306,Elliot,3493,12_13,323.0,9.423768997192383
14307,NORIYUKI,3813,18_30,427.0,11.161774635314941
14308,NORIYUKI,3813,7_9,335.0,10.912203788757324
14309,NORIYUKI,3813,12_13,323.0,10.897672653198242
14310,Ruediger,3897,18_30,427.0,10.945184707641602
14311,Ruediger,3897,7_9,335.0,10.646527290344238
14312,Ruediger,3897,12_13,323.0,10.640690803527832
14313,SEUNGWOO,3912,18_30,427.0,11.182625770568848
14314,SEUNGWOO,3912,7_9,335.0,11.010796546936035
14315,SEUNGWOO,3912,12_13,323.0,11.006572723388672
14316,Tumie,4031,18_30,427.0,9.287177085876465
14317,Tumie,4031,7_9,335.0,8.9315824508667
14318,Tumie,4031,12_13,323.0,8.919595718383789
14319,HYEJEONG,4720,18_30,427.0,10.464605331420898
14320,HYEJEONG,4720,7_9,335.0,10.388474464416504
14321,HYEJEONG,4720,12_13,323.0,10.370843887329102
14322,Harrison,4734,18_30,427.0,10.570147514343262
14323,Harrison,4734,7_9,335.0,10.136490821838379
14324,Harrison,4734,12_13,323.0,10.11676025390625
14325,Lop,4948,18_30,427.0,10.873300552368164
14326,Lop,4948,12_13,323.0,10.597417831420898
14327,Lop,4948,7_9,335.0,10.597390174865723
14328,Ralf,5115,7_9,335.0,11.27238655090332
14329,Ralf,5115,12_13,323.0,11.264331817626953
14330,Ralf,5115,18_30,427.0,11.102242469787598
14331,Seoha,5185,18_30,427.0,10.255986213684082
14332,Seoha,5185,7_9,335.0,10.058064460754395
14333,Seoha,5185,12_13,323.0,10.039092063903809
